Protein IDs,Protein names,Gene names,Razor + unique peptides WT_1,Razor + unique peptides WT_2,Razor + unique peptides WT_3,Razor + unique peptides WT_4,Razor + unique peptides ob_1,Razor + unique peptides ob_2,Razor + unique peptides ob_3,Razor + unique peptides ob_4,Unique peptides WT_1,Unique peptides WT_2,Unique peptides WT_3,Unique peptides WT_4,Unique peptides ob_1,Unique peptides ob_2,Unique peptides ob_3,Unique peptides ob_4,Identification type WT_1,Identification type WT_2,Identification type WT_3,Identification type WT_4,Identification type ob_1,Identification type ob_2,Identification type ob_3,Identification type ob_4,Sequence coverage WT_1 [%],Sequence coverage WT_2 [%],Sequence coverage WT_3 [%],Sequence coverage WT_4 [%],Sequence coverage ob_1 [%],Sequence coverage ob_2 [%],Sequence coverage ob_3 [%],Sequence coverage ob_4 [%],Intensity WT_1,Intensity WT_2,Intensity WT_3,Intensity WT_4,Intensity ob_1,Intensity ob_2,Intensity ob_3,Intensity ob_4
Q9JM55,Protein Tob2,Tob2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,By MS/MS,,,,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0
Q9JM62-2,Receptor expression-enhancing protein 6,Reep6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,By matching,By matching,By matching,By matching,By matching,By matching,By matching,By MS/MS,28.7,28.7,28.7,20.1,17.2,17.2,20.1,30.5,0,0,0,0,0,0,0,159570000
Q9JM62;D3Z6V2,Receptor expression-enhancing protein 6,Reep6,7,7,7,6,5,5,6,7,2,2,2,2,2,2,2,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,38.8,38.8,38.8,31.3,28.9,28.9,31.3,38.8,14581000000,18146000000,16700000000,4279200000,4665400000,4376300000,17955000000,23536000000
Q9JM76;H7BWZ3;A0A0G2JFK7;D3Z2F7;D3Z2F8,Actin-related protein 2/3 complex subunit 3,Arpc3,8,8,6,6,3,5,5,8,8,8,6,6,3,5,5,8,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,37.1,39.3,33.1,29.2,15.7,25.8,29.2,37.1,6152300000,6126200000,3526000000,3351800000,2913900000,1989700000,3326300000,6434900000
Q9JM96;A2A6Q2;A2A6Q3,Cdc42 effector protein 4,Cdc42ep4,10,9,8,7,8,6,6,10,10,9,8,7,8,6,6,10,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,37.2,33.5,31.5,22.6,29.2,21.5,26.4,38.1,775620000,746820000,777940000,298190000,524820000,339090000,489820000,710570000
Q9JMA1;E9PYI8,Ubiquitin carboxyl-terminal hydrolase 14;Ubiquitin carboxyl-terminal hydrolase,Usp14,20,20,19,15,15,9,17,20,20,20,19,15,15,9,17,20,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,44.8,47.7,44.4,33.5,32.7,25.8,44.6,44.8,6192300000,7284600000,7323100000,4339100000,5505800000,3013300000,5304100000,8111800000
Q9JMA2;A0A1L1SQ28,Queuine tRNA-ribosyltransferase,Qtrt1,1,1,1,0,1,1,2,1,1,1,1,0,1,1,2,1,By MS/MS,By MS/MS,By matching,,By matching,By MS/MS,By MS/MS,By MS/MS,3.2,3.2,3.2,0,3.2,3.2,6.7,3.2,69699000,84153000,38767000,0,97381000,61659000,75120000,70003000
Q9JMB0;A0A286YDG2;A0A286YD22;A0A286YDT9;A0A286YDZ9,G kinase-anchoring protein 1,Gkap1,4,2,4,4,2,2,3,3,4,2,4,4,2,2,3,3,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,12.8,6.8,11.7,12.8,6,6,10.4,10.4,74683000,62639000,93583000,58111000,73713000,123870000,144080000,82426000
Q9JMC3;D3Z1U5,DnaJ homolog subfamily A member 4,Dnaja4,4,3,3,3,2,0,1,1,4,3,3,3,2,0,1,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,,By MS/MS,By matching,11.8,8.6,8.6,7.3,6,0,3.3,3.3,138780000,24416000,75996000,26694000,35767000,0,31953000,25599000
Q9JMD0-4;Q9JMD0-3;Q9JMD0-2;Q9JMD0;B1AQG7;Q8CCB2;M0QWF0,BUB3-interacting and GLEBS motif-containing protein ZNF207,Znf207;Zfp207,4,3,4,1,3,1,3,4,4,3,4,1,3,1,3,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.1,9.6,12,2.8,7.8,2.8,8.5,11.1,1163100000,622970000,873010000,299770000,320920000,237110000,426700000,1306800000
Q9JME7,Trafficking protein particle complex subunit 2-like protein,Trappc2l,2,2,3,3,3,2,3,2,2,2,3,3,3,2,3,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,18.7,18.7,25.2,25.2,25.2,12.9,25.2,18.7,194070000,180320000,283840000,122080000,213980000,115800000,225310000,146530000
Q9JMG1,Endothelial differentiation-related factor 1,Edf1,7,7,7,5,6,6,4,8,7,7,7,5,6,6,4,8,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,35.1,48,41.9,32.4,38.5,38.5,31.8,56.8,3117700000,3519300000,1115900000,1062600000,1547200000,1194200000,1889100000,2493800000
Q9JMG2,C1GALT1-specific chaperone 1,C1galt1c1,5,5,5,6,5,3,6,4,5,5,5,6,5,3,6,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.8,16.8,18.7,19.9,16.5,10.1,19.6,13.6,369400000,370230000,354930000,161770000,291080000,98669000,299480000,214860000
Q9JMG7;Q9JMG7-2,Hepatoma-derived growth factor-related protein 3,Hdgfrp3,2,3,2,2,3,2,1,2,2,3,2,2,3,2,1,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,17.8,21.8,14.4,14.4,21.8,17.8,10.4,17.8,132610000,68686000,96954000,133340000,241810000,71509000,49035000,113860000
Q9JMH6-2;Q9JMH6;A0A1W2P6U1,"Thioredoxin reductase 1, cytoplasmic",Txnrd1,14,14,13,10,13,7,14,15,14,14,13,10,13,7,14,15,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,41.7,41.7,38.7,23.4,35.5,14.6,41.7,46.5,7615100000,9456500000,9256500000,4732800000,10355000000,4945900000,10529000000,15015000000
Q9JMH7,Sialidase-3,Neu3,1,1,1,3,4,2,4,2,1,1,1,3,4,2,4,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,3.3,3.3,3.3,8.6,11.5,6.2,17.5,10.3,26894000,32534000,27664000,48824000,125770000,130270000,103780000,96710000
Q9NYQ2,Hydroxyacid oxidase 2,Hao2,0,0,0,0,3,2,1,3,0,0,0,0,3,2,1,3,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,7.1,4,4,8.5,0,0,0,0,31910000,14799000,19551000,68646000
Q9QUG9-2;Q9QUG9,RAS guanyl-releasing protein 2,Rasgrp2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,,,,,,,By MS/MS,By matching,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,85148000,22563000
Q9QUH0;A0A1Y7VM65,Glutaredoxin-1,Glrx,4,4,4,5,5,5,5,4,4,4,4,5,5,5,5,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,45.8,45.8,45.8,50.5,50.5,50.5,50.5,45.8,5478700000,5347200000,5860700000,1727900000,3289400000,2300400000,5385300000,5638900000
Q9QUI0;A0A0A6YXF6;A0A0A6YWJ1;Q9CR99,Transforming protein RhoA,Rhoa,9,9,9,5,4,3,6,9,4,4,4,2,2,1,1,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,56,56,56,28,27.5,22.3,34.7,56,7921700000,10276000000,9068000000,2879800000,4260700000,3090400000,5149700000,11696000000
Q9QUJ7-2;Q9QUJ7,Long-chain-fatty-acid--CoA ligase 4,Acsl4,15,15,16,11,11,12,13,16,14,14,15,10,10,11,13,15,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,27.8,28.1,29.3,18.8,20.4,21.5,23.4,29.6,2620100000,3533500000,4304800000,1120000000,1487900000,997270000,1968500000,3745400000
Q9QUK3,Protein CLN8,Cln8,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,By MS/MS,By MS/MS,By MS/MS,,,,By MS/MS,By MS/MS,6.2,6.2,6.2,0,0,0,6.2,6.2,171090000,114650000,226620000,0,0,0,168670000,86314000
Q9QUM0,Integrin alpha-IIb;Integrin alpha-IIb heavy chain;Integrin alpha-IIb light chain,Itga2b,3,4,5,3,3,4,5,4,3,4,5,3,3,4,5,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,3.4,4.2,5.4,3.9,3.8,4.6,5.9,4.6,82325000,198830000,139830000,73600000,81801000,126960000,136730000,147790000
Q9QUM9;E0CXB1;E0CYT2,Proteasome subunit alpha type-6,Psma6,11,12,12,11,12,11,12,12,11,12,12,11,12,11,12,12,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,47.2,50.8,50.8,45.9,50.8,45.9,50.8,50.8,11577000000,16375000000,16241000000,6282300000,11456000000,7893100000,10181000000,13521000000
Q9QUR6,Prolyl endopeptidase,Prep,30,30,31,18,17,16,27,30,30,30,31,18,17,16,27,30,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,55.6,55.6,56.8,29,27.5,25.8,49.7,55.6,14772000000,13615000000,15813000000,4670300000,6873200000,4155600000,11710000000,14779000000
Q9QUR7;Q3ULQ2,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,Pin1,4,4,4,2,3,2,2,4,4,4,4,2,3,2,2,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,29.1,29.1,29.1,16.4,24.2,16.4,20,29.1,477140000,544800000,594350000,41041000,76817000,13734000,446620000,429880000
Q9QWG7;Q9QWG7-2;G5E904,Sulfotransferase family cytosolic 1B member 1,Sult1b1,9,10,9,9,6,5,12,11,9,10,9,9,6,5,12,11,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,32.1,37.5,35.1,30.1,18.7,16.4,49.5,44.1,1793500000,1823800000,1738000000,866690000,805290000,291930000,1621000000,1687200000
Q9QWH1-2;Q9QWH1;B1ASA3,Polyhomeotic-like protein 2,Phc2,0,1,0,1,2,2,1,2,0,1,0,1,2,1,1,1,,By matching,,By matching,By MS/MS,By matching,By matching,By MS/MS,0,4,0,2.5,6.5,8,4,6.5,0,12808000,0,11112000,32157000,19923000,5393800,24889000
Q9QWK4;Q9EQY5,CD5 antigen-like,Cd5l,3,2,2,3,6,5,5,7,3,2,2,3,6,5,5,7,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.9,8,8,10.8,19.3,15.3,17.3,26.1,175350000,151160000,99719000,100010000,408120000,259500000,199000000,458850000
Q9QWR8,Alpha-N-acetylgalactosaminidase,Naga,8,9,9,7,8,7,7,9,8,9,9,7,8,7,7,9,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,22.2,22.2,22.2,19.3,21,19,20.2,23.9,2618800000,1912500000,2451800000,1993700000,2186800000,1208900000,1889700000,2587400000
Q9QWV9;E9Q7A7,Cyclin-T1,Ccnt1,4,6,4,5,3,5,4,7,4,6,4,5,3,5,4,6,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,5.7,10.1,6.5,7,4.1,6.8,5.5,10.5,230150000,301690000,285610000,315130000,197110000,157980000,210360000,403970000
Q9QWW1-2;Q9QWW1;E9Q4F9;A0A140LHR9;A0A140LJ06,Homer protein homolog 2,Homer2,4,5,5,4,4,5,6,4,4,5,5,4,4,5,6,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,17.8,20.4,20.4,15.2,13.7,18.4,21.9,17.8,261260000,9098000000,8885200000,156440000,285070000,138880000,277710000,181840000
Q9QX15;Q91Z28;Q9EQR4;A0A0G2JFW5;A0A0G2JGF3;E9PUL3,,Clca3a1;Clca3a2,1,1,0,2,4,3,3,5,1,1,0,2,4,3,3,5,By matching,By matching,,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,1.4,1.3,0,2.8,7,4.3,6.3,8.3,16428000,7191600,0,23076000,159550000,113480000,86617000,188090000
Q9QX47-2,Protein SON,Son,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,By MS/MS,By matching,By MS/MS,By matching,By matching,By matching,By matching,By MS/MS,14.8,15.8,16.4,9.3,10.1,7.8,13.5,15,30622000,0,18759000,0,0,0,0,22556000
Q9QXA1,Cysteine and histidine-rich protein 1,Cyhr1,3,2,3,0,0,0,1,0,2,1,2,0,0,0,1,0,By MS/MS,By matching,By MS/MS,,,,By matching,,13.8,9.6,13.8,0,0,0,4.8,0,120930000,98379000,119180000,0,0,0,38755000,0
Q9QXB9,Developmentally-regulated GTP-binding protein 2,Drg2,10,14,12,5,4,4,10,12,9,13,11,4,3,3,9,11,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,33,48.9,40.1,12.4,9.9,9.6,32.4,38.7,1501700000,2097600000,1775900000,695980000,1055000000,468380000,1715400000,2250900000
Q9QXD1;E9Q5T5,Peroxisomal acyl-coenzyme A oxidase 2,Acox2,25,26,24,20,19,22,25,28,25,26,24,20,19,22,25,28,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,37.9,39.8,36.4,31.4,29.2,33.5,37.9,42.1,28895000000,24495000000,27898000000,15145000000,30716000000,16912000000,33258000000,42400000000
Q9QXD6;F6YS63;E9Q0T7;P70695,"Fructose-1,6-bisphosphatase 1",Fbp1,25,27,26,20,20,20,26,27,25,27,26,20,20,20,26,27,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,68.9,69.2,69.2,62.7,63.9,62.4,73.4,69.2,1.5563E+11,1.5523E+11,1.4718E+11,55165000000,93193000000,76908000000,1.6642E+11,2.5867E+11
Q9QXD8,LIM domain-containing protein 1,Limd1,4,4,3,4,5,3,5,3,4,4,3,4,5,3,5,3,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,9.3,8.2,7,9.7,11.1,6.6,10.2,7.3,128540000,93348000,162300000,123420000,264750000,29856000,192820000,147320000
Q9QXE7;A0A0J9YUT9,F-box-like/WD repeat-containing protein TBL1X,Tbl1x,10,9,10,7,3,3,8,7,6,5,6,4,2,1,4,3,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,24.3,21.8,28.8,15.9,6.8,5.7,19.2,16.7,1219100000,1373900000,1473600000,386980000,546240000,169300000,587000000,451240000
Q9QXF8,Glycine N-methyltransferase,Gnmt,15,15,14,11,8,8,13,14,15,15,14,11,8,8,13,14,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,66.2,66.2,64.5,54.6,37.9,29.4,64.5,64.5,96415000000,94567000000,94500000000,23158000000,27602000000,25614000000,80574000000,95796000000
Q9QXI6;Q8C3K6,Sodium/glucose cotransporter 1,Slc5a1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,By matching,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,1.7,0,0,0,1.7,1.7,1.7,1.7,8053200,0,0,0,34417000,33306000,26985000,24343000
Q9QXJ2;E9QJX9;Q9WVL2,Signal transducer and activator of transcription;Signal transducer and activator of transcription 2,Stat2,14,14,16,12,11,12,10,11,14,14,16,12,11,12,10,11,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,19.3,19.3,23,15.7,11.9,15.1,13,16.4,1164400000,1239900000,1193900000,893740000,888370000,679760000,663310000,876940000
Q9QXK3-4;Q9QXK3;Q9QXK3-3;Q9QXK3-2,Coatomer subunit gamma-2,Copg2,21,20,20,12,13,13,19,20,21,20,20,12,13,13,19,20,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,33.2,32.9,32.9,17,21.1,17.5,30.2,31.6,5499300000,4303200000,4628500000,1180600000,2045600000,1452400000,3104000000,5289700000
Q9QXK7;A0A1Y7VLY3;A0A1Y7VIZ9;A0A1Y7VJ97,Cleavage and polyadenylation specificity factor subunit 3,Cpsf3,5,3,5,2,1,4,2,4,5,3,5,2,1,4,2,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,8.5,4.4,8.5,2.8,1.8,7,3.4,7.2,115500000,84909000,121120000,35573000,37760000,45188000,63328000,159490000
Q9QXL2-4,Kinesin-like protein KIF21A,Kif21a,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,By matching,By matching,By matching,By matching,By matching,By MS/MS,By MS/MS,By MS/MS,14.6,16.8,15.4,9.2,12.4,14.1,17.7,18,10659000,0,0,0,0,16470000,0,23779000
Q9QXM0,Abhydrolase domain-containing protein 2,Abhd2,1,2,2,1,3,2,2,2,1,2,2,1,3,2,2,2,By matching,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,2.6,4.5,6.6,2.6,8.9,6.6,4.9,4.9,45537000,50910000,55905000,31445000,94475000,107360000,93440000,160470000
Q9QXN3;Q9QXN3-2;D3Z3P3,Activating signal cointegrator 1,Trip4,6,6,7,4,5,2,5,5,6,6,7,4,5,2,5,5,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,13.9,16.2,17.6,7.2,8.6,4,9.1,11.4,433140000,485120000,561720000,195200000,341360000,60738000,270800000,411190000
Q9QXS1-12;Q9QXS1-11;Q9QXS1-3;Q9QXS1-15;Q9QXS1-10;Q9QXS1-9;Q9QXS1-5;Q9QXS1-16;Q9QXS1-4;Q9QXS1-14;Q9QXS1-6;Q9QXS1-7;Q9QXS1-8;Q9QXS1-2;Q9QXS1;E9Q3W4;F6R059;A0A0R4J218;A0A0R4J223;A0A0R4J221;E9PW24;E9Q9J6;A0A0B4J1M7,Plectin,Plec,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,By MS/MS,By MS/MS,By MS/MS,By matching,By matching,By matching,By MS/MS,By MS/MS,45.4,47,44.3,31.2,33.8,29.5,43.4,46.9,91818000,72267000,152440000,0,0,0,116010000,96367000
Q9QXS1-13,Plectin,Plec,173,173,169,127,140,122,164,177,1,1,1,0,0,0,1,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,45.5,47.1,44.4,31.1,33.7,29.4,43.5,47,35041000000,41121000000,37255000000,20586000000,32452000000,19356000000,37909000000,42754000000
Q9QXS8,Probable N-acetyltransferase CML5,Cml5,2,2,2,1,0,0,2,1,2,2,2,1,0,0,2,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By matching,By MS/MS,By MS/MS,10.1,10.1,10.1,10.1,3.1,3.1,13.2,10.1,197960000,201430000,287310000,12024000,0,0,115270000,133540000
Q9QXT0;A0A1W2P729,Protein canopy homolog 2,Cnpy2,7,7,6,5,5,5,6,6,7,7,6,5,5,5,6,6,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,49.5,49.5,42.9,34.1,34.1,34.1,40.7,42.9,4216000000,4117600000,3745200000,3224100000,2769100000,1696800000,1508100000,2024200000
Q9QXW2;Q9QXW2-2;A0A0A0MQH6,F-box/WD repeat-containing protein 5,Fbxw5,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,By matching,,By MS/MS,,,,By MS/MS,By MS/MS,1.7,0,1.7,0,0,0,4.5,1.7,18121000,0,19396000,0,0,0,15700000,23196000
Q9QXW9,Large neutral amino acids transporter small subunit 2,Slc7a8,1,1,1,1,2,2,2,0,1,1,1,1,2,2,2,0,By matching,By matching,By matching,By MS/MS,By matching,By MS/MS,By MS/MS,,1.5,1.5,1.5,1.5,5.8,5.8,5.8,0,22088000,26302000,17833000,13163000,46271000,68117000,57327000,0
Q9QXX4,Calcium-binding mitochondrial carrier protein Aralar2,Slc25a13,31,31,30,26,25,24,29,31,26,26,25,21,20,19,24,26,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,52.1,51.6,50.7,42.2,39.2,40.7,47,51.6,72285000000,82225000000,77655000000,36351000000,41888000000,20538000000,58611000000,64856000000
Q9QXY6,EH domain-containing protein 3,Ehd3,18,18,17,11,11,9,15,17,16,16,15,11,9,8,14,15,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,47.9,47.9,46.2,29.7,24.3,25.4,42.6,47.7,6093600000,6294900000,6778600000,2517700000,3096700000,1236000000,3914700000,5316700000
Q9QXY7,Membrane transport protein XK,Xk,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,By matching,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,,2.9,0,2.9,2.9,2.9,2.9,2.9,0,24919000,0,21614000,14924000,11915000,11672000,0,0
Q9QXY9;D3Z6X4;E9QA46;D3Z6X3,Peroxisomal biogenesis factor 3,Pex3,5,6,5,2,1,2,5,6,5,6,5,2,1,2,5,6,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,24.7,29.3,26.6,7.5,4.8,7.5,24.7,29.3,1357000000,1460800000,1096200000,142480000,146800000,432650000,1520700000,3115500000
Q9QXZ6;E9Q0W2,Solute carrier organic anion transporter family member 1A1,Slco1a1,16,16,18,13,13,4,2,1,11,12,13,8,8,2,1,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By matching,27,31.5,32.7,21,19.3,6.1,3.4,2.2,18813000000,12400000000,21881000000,9043300000,3612100000,154050000,12195000,56909000
Q9QY30;J3QNY6,Bile salt export pump,Abcb11,51,54,48,41,37,32,47,51,51,54,48,41,37,32,47,50,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,42.9,45.6,42.8,32.8,29.4,24.8,40.7,44.1,27944000000,33581000000,31394000000,15060000000,14258000000,10606000000,22497000000,30420000000
Q9QY66,Zinc finger HIT domain-containing protein 2,Znhit2,4,3,2,2,2,3,2,1,4,3,2,2,2,3,2,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,10.3,7.5,5.5,4.8,4.8,7.5,5.5,2.8,31427000,83430000,55805000,16374000,15891000,43330000,55950000,43137000
Q9QY73;D3YVM2,Transmembrane protein 59,Tmem59,3,2,2,1,2,3,2,3,3,2,2,1,2,3,2,3,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.5,8.7,8.7,4.6,7.4,9.9,7.4,18,97360000,62984000,86320000,116420000,182390000,200710000,70992000,89651000
Q9QY93,dCTP pyrophosphatase 1,Dctpp1,2,4,4,1,3,2,4,3,2,4,4,1,3,2,4,3,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,24.7,38.8,38.8,17.6,21.2,13.5,31.8,21.2,377490000,457700000,421490000,14994000,179730000,82543000,223180000,135090000
Q9QYA2,Mitochondrial import receptor subunit TOM40 homolog,Tomm40,9,9,9,5,5,3,5,8,9,9,9,5,5,3,5,8,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,38.5,38.5,38.5,15.5,21.3,14.4,21.6,38.2,4021300000,3858800000,4000600000,567130000,1437200000,991660000,1487500000,2774600000
Q9QYB1,Chloride intracellular channel protein 4,Clic4,13,14,15,11,8,6,12,15,13,14,15,11,8,6,12,15,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,64.4,69.6,69.6,53.4,43.9,30.8,61.3,77.5,9430700000,9807400000,9392800000,2932100000,2612700000,1700100000,5197300000,7433900000
Q9QYB5-2;Q9QYB5,Gamma-adducin,Add3,9,9,11,8,7,9,10,13,9,9,11,8,7,9,10,13,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,24,25.2,27.6,19.4,16.5,20.9,19.9,30.4,1024500000,1017600000,1484900000,546570000,664200000,597580000,1214500000,1370500000
Q9QYB8;Q9QYB8-2;Q9QYB8-3;A0A0N4SWF0,Beta-adducin,Add2,2,2,1,2,6,3,1,1,2,2,1,2,6,3,1,1,By MS/MS,By MS/MS,By matching,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,3.7,3.7,2.3,4.3,10.8,6.2,3,2.3,41828000,22990000,23863000,22380000,121930000,19232000,25304000,30993000
Q9QYC0;A0A0J9YVI4,Alpha-adducin,Add1,14,11,12,11,10,11,13,13,1,1,1,1,1,1,0,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,25.4,23,23.3,18.5,18,17,29.1,23.4,1168500000,1061600000,1244900000,917160000,1360000000,834380000,852350000,1150000000
Q9QYC7;A0A0U1RPT2;A0A0U1RPG7;A0A0U1RPU0,Vitamin K-dependent gamma-carboxylase,Ggcx,13,14,12,8,8,8,11,12,13,14,12,8,8,8,11,12,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.4,18,15.5,9.6,9.9,10.3,16.1,15.5,3991900000,5438000000,4410700000,1462000000,3466900000,3082200000,4273500000,6782900000
Q9QYE6;A0A1Y7VMD3,Golgin subfamily A member 5,Golga5,18,19,21,15,17,15,18,22,18,19,21,15,17,15,18,22,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,40.6,39.6,43.8,27,34.2,28.5,34.3,45.5,1180200000,1107000000,3410200000,677010000,1299300000,970960000,1197600000,1663400000
Q9QYG0;Q9QYG0-2,Protein NDRG2,Ndrg2,12,14,13,8,9,8,10,12,12,14,13,8,9,8,10,12,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,41,57.4,45,30.2,33.4,30.2,39.6,46.9,20501000000,21308000000,20325000000,15931000000,19068000000,14198000000,21866000000,21151000000
